remark: ../source/haar.cpp:3344:11: Inlining function 'weakClassifier(int, ap_uint<18>*, int, int)' into 'cascadeClassifier(MyPoint, ap_uint<18> (*) [25], ap_uint<26> (*) [2])'
remark: ../source/haar.cpp:3335:7: Inlining function 'get_all_data(ap_uint<18>*, ap_uint<10>*, ap_uint<18>*)' into 'cascadeClassifier(MyPoint, ap_uint<18> (*) [25], ap_uint<26> (*) [2])'
   0.0326 (  0.0%)   0.0037 (  0.1%)   0.0364 (  0.0%)   0.0363 (  0.0%)  Dead Store Elimination
   0.0362 (  0.0%)   0.0000 (  0.0%)   0.0362 (  0.0%)   0.0362 (  0.0%)  Interprocedural Sparse Conditional Constant Propagation
   0.0355 (  0.0%)   0.0000 (  0.0%)   0.0355 (  0.0%)   0.0355 (  0.0%)  Reflow pragma unroll loops
   0.0354 (  0.0%)   0.0000 (  0.0%)   0.0354 (  0.0%)   0.0354 (  0.0%)  Array out of bound check
   0.0342 (  0.0%)   0.0011 (  0.0%)   0.0353 (  0.0%)   0.0353 (  0.0%)  Early GVN Hoisting of Expressions
   0.0347 (  0.0%)   0.0001 (  0.0%)   0.0347 (  0.0%)   0.0347 (  0.0%)  Infer nuw/nsw flags for instructions
   0.0341 (  0.0%)   0.0000 (  0.0%)   0.0341 (  0.0%)   0.0341 (  0.0%)  Combine redundant instructions
   0.0338 (  0.0%)   0.0000 (  0.0%)   0.0338 (  0.0%)   0.0338 (  0.0%)  Array out of bound check
   0.0337 (  0.0%)   0.0000 (  0.0%)   0.0337 (  0.0%)   0.0337 (  0.0%)  Infer nuw/nsw flags for instructions
   0.0336 (  0.0%)   0.0001 (  0.0%)   0.0336 (  0.0%)   0.0337 (  0.0%)  Infer nuw/nsw flags for instructions
   0.0334 (  0.0%)   0.0001 (  0.0%)   0.0335 (  0.0%)   0.0335 (  0.0%)  Remove redundant instructions
   0.0333 (  0.0%)   0.0002 (  0.0%)   0.0334 (  0.0%)   0.0334 (  0.0%)  Combine redundant instructions
   0.0332 (  0.0%)   0.0000 (  0.0%)   0.0332 (  0.0%)   0.0332 (  0.0%)  Remove redundant instructions
   0.0332 (  0.0%)   0.0000 (  0.0%)   0.0332 (  0.0%)   0.0332 (  0.0%)  Early GVN Hoisting of Expressions
   0.0330 (  0.0%)   0.0000 (  0.0%)   0.0330 (  0.0%)   0.0330 (  0.0%)  Early GVN Hoisting of Expressions
   0.0329 (  0.0%)   0.0001 (  0.0%)   0.0329 (  0.0%)   0.0329 (  0.0%)  Remove redundant instructions
   0.0327 (  0.0%)   0.0000 (  0.0%)   0.0327 (  0.0%)   0.0327 (  0.0%)  Combine redundant instructions
   0.0325 (  0.0%)   0.0000 (  0.0%)   0.0326 (  0.0%)   0.0326 (  0.0%)  Infer nuw/nsw flags for instructions
   0.0325 (  0.0%)   0.0000 (  0.0%)   0.0325 (  0.0%)   0.0325 (  0.0%)  Early GVN Hoisting of Expressions
   0.0318 (  0.0%)   0.0004 (  0.0%)   0.0321 (  0.0%)   0.0321 (  0.0%)  Combine redundant instructions
   0.0305 (  0.0%)   0.0014 (  0.0%)   0.0319 (  0.0%)   0.0319 (  0.0%)  Early GVN Hoisting of Expressions
   0.0319 (  0.0%)   0.0000 (  0.0%)   0.0319 (  0.0%)   0.0319 (  0.0%)  Infer nuw/nsw flags for instructions
   0.0315 (  0.0%)   0.0002 (  0.0%)   0.0318 (  0.0%)   0.0318 (  0.0%)  Combine redundant instructions
   0.0315 (  0.0%)   0.0001 (  0.0%)   0.0316 (  0.0%)   0.0316 (  0.0%)  Combine redundant instructions
   0.0314 (  0.0%)   0.0000 (  0.0%)   0.0314 (  0.0%)   0.0314 (  0.0%)  Combine redundant instructions
   0.0307 (  0.0%)   0.0000 (  0.0%)   0.0307 (  0.0%)   0.0307 (  0.0%)  Infer nuw/nsw flags for instructions
   0.0306 (  0.0%)   0.0001 (  0.0%)   0.0306 (  0.0%)   0.0306 (  0.0%)  Infer nuw/nsw flags for instructions
   0.0282 (  0.0%)   0.0020 (  0.0%)   0.0302 (  0.0%)   0.0302 (  0.0%)  Induction Variable Simplification
   0.0301 (  0.0%)   0.0001 (  0.0%)   0.0301 (  0.0%)   0.0301 (  0.0%)  Infer nuw/nsw flags for instructions
   0.0301 (  0.0%)   0.0000 (  0.0%)   0.0301 (  0.0%)   0.0301 (  0.0%)  Infer nuw/nsw flags for instructions
   0.0300 (  0.0%)   0.0000 (  0.0%)   0.0300 (  0.0%)   0.0300 (  0.0%)  Jump Threading
   0.0297 (  0.0%)   0.0000 (  0.0%)   0.0297 (  0.0%)   0.0298 (  0.0%)  Interprocedural Sparse Conditional Constant Propagation
   0.0297 (  0.0%)   0.0000 (  0.0%)   0.0297 (  0.0%)   0.0297 (  0.0%)  Induction Variable Simplification
   0.0294 (  0.0%)   0.0003 (  0.0%)   0.0297 (  0.0%)   0.0297 (  0.0%)  Combine redundant instructions
   0.0295 (  0.0%)   0.0001 (  0.0%)   0.0297 (  0.0%)   0.0296 (  0.0%)  Combine redundant instructions
   0.0296 (  0.0%)   0.0000 (  0.0%)   0.0296 (  0.0%)   0.0296 (  0.0%)  Infer nuw/nsw flags for instructions
   0.0245 (  0.0%)   0.0050 (  0.1%)   0.0295 (  0.0%)   0.0296 (  0.0%)  Produce message if basic block has too many instructions
   0.0259 (  0.0%)   0.0036 (  0.1%)   0.0296 (  0.0%)   0.0296 (  0.0%)  Infer nuw/nsw flags for instructions
   0.0295 (  0.0%)   0.0000 (  0.0%)   0.0295 (  0.0%)   0.0295 (  0.0%)  Combine redundant instructions
   0.0291 (  0.0%)   0.0003 (  0.0%)   0.0294 (  0.0%)   0.0294 (  0.0%)  Aggressive Dead Code Elimination
   0.0293 (  0.0%)   0.0000 (  0.0%)   0.0293 (  0.0%)   0.0293 (  0.0%)  Infer nuw/nsw flags for instructions
   0.0291 (  0.0%)   0.0002 (  0.0%)   0.0293 (  0.0%)   0.0293 (  0.0%)  Combine redundant instructions
   0.0289 (  0.0%)   0.0001 (  0.0%)   0.0290 (  0.0%)   0.0291 (  0.0%)  Infer nuw/nsw flags for instructions
   0.0289 (  0.0%)   0.0000 (  0.0%)   0.0289 (  0.0%)   0.0289 (  0.0%)  Infer nuw/nsw flags for instructions
   0.0286 (  0.0%)   0.0001 (  0.0%)   0.0287 (  0.0%)   0.0287 (  0.0%)  Infer nuw/nsw flags for instructions
   0.0280 (  0.0%)   0.0007 (  0.0%)   0.0287 (  0.0%)   0.0287 (  0.0%)  Aggressive Dead Code Elimination
   0.0287 (  0.0%)   0.0000 (  0.0%)   0.0287 (  0.0%)   0.0287 (  0.0%)  Induction Variable Simplification
   0.0284 (  0.0%)   0.0002 (  0.0%)   0.0287 (  0.0%)   0.0287 (  0.0%)  Combine redundant instructions
   0.0285 (  0.0%)   0.0000 (  0.0%)   0.0285 (  0.0%)   0.0285 (  0.0%)  Infer nuw/nsw flags for instructions
   0.0280 (  0.0%)   0.0004 (  0.0%)   0.0284 (  0.0%)   0.0284 (  0.0%)  Memory SSA
   0.0278 (  0.0%)   0.0004 (  0.0%)   0.0282 (  0.0%)   0.0282 (  0.0%)  Combine redundant instructions
   0.0281 (  0.0%)   0.0000 (  0.0%)   0.0281 (  0.0%)   0.0281 (  0.0%)  Infer nuw/nsw flags for instructions
   0.0277 (  0.0%)   0.0004 (  0.0%)   0.0281 (  0.0%)   0.0281 (  0.0%)  Infer nuw/nsw flags for instructions
   0.0279 (  0.0%)   0.0000 (  0.0%)   0.0279 (  0.0%)   0.0279 (  0.0%)  Combine redundant instructions
   0.0277 (  0.0%)   0.0001 (  0.0%)   0.0278 (  0.0%)   0.0278 (  0.0%)  Infer nuw/nsw flags for instructions
   0.0276 (  0.0%)   0.0001 (  0.0%)   0.0277 (  0.0%)   0.0277 (  0.0%)  Infer nuw/nsw flags for instructions
   0.0275 (  0.0%)   0.0000 (  0.0%)   0.0275 (  0.0%)   0.0275 (  0.0%)  Induction Variable Simplification
   0.0268 (  0.0%)   0.0004 (  0.0%)   0.0272 (  0.0%)   0.0272 (  0.0%)  Infer nuw/nsw flags for instructions
   0.0272 (  0.0%)   0.0000 (  0.0%)   0.0272 (  0.0%)   0.0272 (  0.0%)  Infer nuw/nsw flags for instructions
   0.0269 (  0.0%)   0.0000 (  0.0%)   0.0269 (  0.0%)   0.0270 (  0.0%)  Generate IR Wrapper
   0.0269 (  0.0%)   0.0000 (  0.0%)   0.0269 (  0.0%)   0.0269 (  0.0%)  Deduce function attributes
   0.0267 (  0.0%)   0.0002 (  0.0%)   0.0269 (  0.0%)   0.0269 (  0.0%)  Infer nuw/nsw flags for instructions
   0.0263 (  0.0%)   0.0003 (  0.0%)   0.0266 (  0.0%)   0.0268 (  0.0%)  Aggressive Dead Code Elimination
   0.0263 (  0.0%)   0.0004 (  0.0%)   0.0267 (  0.0%)   0.0267 (  0.0%)  Memory SSA
   0.0249 (  0.0%)   0.0016 (  0.0%)   0.0266 (  0.0%)   0.0265 (  0.0%)  Induction Variable Simplification
   0.0265 (  0.0%)   0.0000 (  0.0%)   0.0265 (  0.0%)   0.0265 (  0.0%)  Reflow pipeline loop automatically
   0.0254 (  0.0%)   0.0006 (  0.0%)   0.0260 (  0.0%)   0.0260 (  0.0%)  Dominator Tree Construction
   0.0260 (  0.0%)   0.0000 (  0.0%)   0.0260 (  0.0%)   0.0260 (  0.0%)  Early GVN Hoisting of Expressions
   0.0256 (  0.0%)   0.0002 (  0.0%)   0.0258 (  0.0%)   0.0258 (  0.0%)  Memory SSA
   0.0256 (  0.0%)   0.0000 (  0.0%)   0.0256 (  0.0%)   0.0256 (  0.0%)  Memory SSA
   0.0250 (  0.0%)   0.0005 (  0.0%)   0.0255 (  0.0%)   0.0256 (  0.0%)  Memory SSA
   0.0248 (  0.0%)   0.0006 (  0.0%)   0.0254 (  0.0%)   0.0254 (  0.0%)  Simple constant propagation
   0.0253 (  0.0%)   0.0000 (  0.0%)   0.0253 (  0.0%)   0.0253 (  0.0%)  Lower HLS related attributes
   0.0164 (  0.0%)   0.0088 (  0.2%)   0.0252 (  0.0%)   0.0252 (  0.0%)  Produce message if basic block has too many instructions
   0.0251 (  0.0%)   0.0000 (  0.0%)   0.0251 (  0.0%)   0.0251 (  0.0%)  Induction Variable Simplification
   0.0242 (  0.0%)   0.0007 (  0.0%)   0.0249 (  0.0%)   0.0251 (  0.0%)  Memory SSA
   0.0248 (  0.0%)   0.0000 (  0.0%)   0.0248 (  0.0%)   0.0249 (  0.0%)  demangle Name to normal Name
   0.0240 (  0.0%)   0.0009 (  0.0%)   0.0249 (  0.0%)   0.0248 (  0.0%)  Aggressive Dead Code Elimination
   0.0242 (  0.0%)   0.0006 (  0.0%)   0.0248 (  0.0%)   0.0248 (  0.0%)  Memory SSA
   0.0245 (  0.0%)   0.0000 (  0.0%)   0.0245 (  0.0%)   0.0245 (  0.0%)  Deduce function attributes
   0.0237 (  0.0%)   0.0004 (  0.0%)   0.0241 (  0.0%)   0.0241 (  0.0%)  Memory SSA
   0.0238 (  0.0%)   0.0003 (  0.0%)   0.0240 (  0.0%)   0.0241 (  0.0%)  Memory SSA
   0.0108 (  0.0%)   0.0004 (  0.0%)   0.0112 (  0.0%)   0.0240 (  0.0%)  Infer complete unroll based on pipeline pragma
   0.0234 (  0.0%)   0.0003 (  0.0%)   0.0237 (  0.0%)   0.0237 (  0.0%)  Aggressive Dead Code Elimination
   0.0236 (  0.0%)   0.0000 (  0.0%)   0.0236 (  0.0%)   0.0236 (  0.0%)  Aggressive Dead Code Elimination
   0.0232 (  0.0%)   0.0004 (  0.0%)   0.0236 (  0.0%)   0.0236 (  0.0%)  Memory SSA
   0.0233 (  0.0%)   0.0003 (  0.0%)   0.0236 (  0.0%)   0.0236 (  0.0%)  Aggressive Dead Code Elimination
   0.0223 (  0.0%)   0.0012 (  0.0%)   0.0235 (  0.0%)   0.0235 (  0.0%)  LegacyShiftRegisterRecognize - Recognize shift registers and memory
   0.0233 (  0.0%)   0.0000 (  0.0%)   0.0233 (  0.0%)   0.0233 (  0.0%)  Memory SSA
   0.0233 (  0.0%)   0.0000 (  0.0%)   0.0233 (  0.0%)   0.0233 (  0.0%)  Memory SSA
   0.0229 (  0.0%)   0.0003 (  0.0%)   0.0232 (  0.0%)   0.0232 (  0.0%)  Aggressive Dead Code Elimination
   0.0232 (  0.0%)   0.0000 (  0.0%)   0.0232 (  0.0%)   0.0232 (  0.0%)  Remove redundant instructions
   0.0229 (  0.0%)   0.0001 (  0.0%)   0.0230 (  0.0%)   0.0230 (  0.0%)  Remove redundant instructions
   0.0228 (  0.0%)   0.0002 (  0.0%)   0.0230 (  0.0%)   0.0230 (  0.0%)  Memory SSA
   0.0229 (  0.0%)   0.0000 (  0.0%)   0.0229 (  0.0%)   0.0230 (  0.0%)  Interprocedural Sparse Conditional Constant Propagation
   0.0226 (  0.0%)   0.0003 (  0.0%)   0.0229 (  0.0%)   0.0229 (  0.0%)  Aggressive Dead Code Elimination
   0.0229 (  0.0%)   0.0000 (  0.0%)   0.0229 (  0.0%)   0.0228 (  0.0%)  Aggressive Dead Code Elimination
   0.0228 (  0.0%)   0.0001 (  0.0%)   0.0228 (  0.0%)   0.0228 (  0.0%)  Infer nuw/nsw flags for instructions
   0.0226 (  0.0%)   0.0002 (  0.0%)   0.0228 (  0.0%)   0.0228 (  0.0%)  Aggressive Dead Code Elimination
   0.0224 (  0.0%)   0.0001 (  0.0%)   0.0225 (  0.0%)   0.0225 (  0.0%)  Memory SSA
   0.0225 (  0.0%)   0.0000 (  0.0%)   0.0225 (  0.0%)   0.0225 (  0.0%)  Aggressive Dead Code Elimination
   0.0187 (  0.0%)   0.0038 (  0.1%)   0.0224 (  0.0%)   0.0224 (  0.0%)  Aggressive Dead Code Elimination
   0.0218 (  0.0%)   0.0006 (  0.0%)   0.0224 (  0.0%)   0.0224 (  0.0%)  Memory SSA
   0.0222 (  0.0%)   0.0001 (  0.0%)   0.0223 (  0.0%)   0.0223 (  0.0%)  Aggressive Dead Code Elimination
   0.0223 (  0.0%)   0.0000 (  0.0%)   0.0223 (  0.0%)   0.0223 (  0.0%)  Aggressive Dead Code Elimination
   0.0207 (  0.0%)   0.0016 (  0.0%)   0.0223 (  0.0%)   0.0223 (  0.0%)  Aggressive Dead Code Elimination
   0.0219 (  0.0%)   0.0003 (  0.0%)   0.0222 (  0.0%)   0.0222 (  0.0%)  Aggressive Dead Code Elimination
   0.0221 (  0.0%)   0.0000 (  0.0%)   0.0221 (  0.0%)   0.0221 (  0.0%)  Aggressive Dead Code Elimination
   0.0217 (  0.0%)   0.0003 (  0.0%)   0.0219 (  0.0%)   0.0219 (  0.0%)  Aggressive Dead Code Elimination
   0.0214 (  0.0%)   0.0005 (  0.0%)   0.0219 (  0.0%)   0.0219 (  0.0%)  Aggressive Dead Code Elimination
   0.0213 (  0.0%)   0.0006 (  0.0%)   0.0218 (  0.0%)   0.0218 (  0.0%)  Aggressive Dead Code Elimination
   0.0211 (  0.0%)   0.0003 (  0.0%)   0.0214 (  0.0%)   0.0215 (  0.0%)  Simplify the CFG
   0.0212 (  0.0%)   0.0000 (  0.0%)   0.0212 (  0.0%)   0.0212 (  0.0%)  Memory SSA
   0.0211 (  0.0%)   0.0001 (  0.0%)   0.0212 (  0.0%)   0.0212 (  0.0%)  Aggressive Dead Code Elimination
   0.0200 (  0.0%)   0.0011 (  0.0%)   0.0211 (  0.0%)   0.0211 (  0.0%)  Aggressive Dead Code Elimination
   0.0210 (  0.0%)   0.0000 (  0.0%)   0.0210 (  0.0%)   0.0210 (  0.0%)  Remove redundant instructions
   0.0208 (  0.0%)   0.0003 (  0.0%)   0.0210 (  0.0%)   0.0210 (  0.0%)  Aggressive Dead Code Elimination
   0.0210 (  0.0%)   0.0000 (  0.0%)   0.0210 (  0.0%)   0.0210 (  0.0%)  Memory SSA
   0.0210 (  0.0%)   0.0000 (  0.0%)   0.0210 (  0.0%)   0.0210 (  0.0%)  Memory SSA
   0.0199 (  0.0%)   0.0011 (  0.0%)   0.0210 (  0.0%)   0.0209 (  0.0%)  Aggressive Dead Code Elimination
   0.0207 (  0.0%)   0.0002 (  0.0%)   0.0209 (  0.0%)   0.0209 (  0.0%)  Aggressive Dead Code Elimination
   0.0204 (  0.0%)   0.0004 (  0.0%)   0.0208 (  0.0%)   0.0208 (  0.0%)  Aggressive Dead Code Elimination
   0.0204 (  0.0%)   0.0004 (  0.0%)   0.0208 (  0.0%)   0.0208 (  0.0%)  Memory SSA
   0.0203 (  0.0%)   0.0003 (  0.0%)   0.0206 (  0.0%)   0.0206 (  0.0%)  Remove redundant instructions
   0.0196 (  0.0%)   0.0009 (  0.0%)   0.0205 (  0.0%)   0.0205 (  0.0%)  Aggressive Dead Code Elimination
   0.0196 (  0.0%)   0.0008 (  0.0%)   0.0204 (  0.0%)   0.0204 (  0.0%)  Aggressive Dead Code Elimination
   0.0191 (  0.0%)   0.0012 (  0.0%)   0.0204 (  0.0%)   0.0204 (  0.0%)  Aggressive Dead Code Elimination
   0.0201 (  0.0%)   0.0003 (  0.0%)   0.0204 (  0.0%)   0.0204 (  0.0%)  Aggressive Dead Code Elimination
   0.0201 (  0.0%)   0.0002 (  0.0%)   0.0203 (  0.0%)   0.0202 (  0.0%)  Aggressive Dead Code Elimination
   0.0200 (  0.0%)   0.0002 (  0.0%)   0.0202 (  0.0%)   0.0202 (  0.0%)  Aggressive Dead Code Elimination
   0.0202 (  0.0%)   0.0000 (  0.0%)   0.0202 (  0.0%)   0.0202 (  0.0%)  Remove redundant instructions
   0.0201 (  0.0%)   0.0000 (  0.0%)   0.0201 (  0.0%)   0.0201 (  0.0%)  Remove redundant instructions
   0.0197 (  0.0%)   0.0003 (  0.0%)   0.0201 (  0.0%)   0.0201 (  0.0%)  Aggressive Dead Code Elimination
   0.0200 (  0.0%)   0.0000 (  0.0%)   0.0200 (  0.0%)   0.0200 (  0.0%)  Array abnormal access check
   0.0191 (  0.0%)   0.0006 (  0.0%)   0.0197 (  0.0%)   0.0197 (  0.0%)  Remove redundant instructions
   0.0191 (  0.0%)   0.0005 (  0.0%)   0.0196 (  0.0%)   0.0196 (  0.0%)  Remove redundant instructions
   0.0187 (  0.0%)   0.0006 (  0.0%)   0.0194 (  0.0%)   0.0194 (  0.0%)  Aggressive Dead Code Elimination
   0.0177 (  0.0%)   0.0017 (  0.0%)   0.0193 (  0.0%)   0.0193 (  0.0%)  Combine redundant instructions
   0.0187 (  0.0%)   0.0003 (  0.0%)   0.0190 (  0.0%)   0.0191 (  0.0%)  Aggressive Dead Code Elimination
   0.0188 (  0.0%)   0.0002 (  0.0%)   0.0191 (  0.0%)   0.0191 (  0.0%)  Aggressive Dead Code Elimination
   0.0189 (  0.0%)   0.0001 (  0.0%)   0.0190 (  0.0%)   0.0190 (  0.0%)  Aggressive Dead Code Elimination
   0.0059 (  0.0%)   0.0003 (  0.0%)   0.0062 (  0.0%)   0.0190 (  0.0%)  Loop Load Elimination
   0.0187 (  0.0%)   0.0002 (  0.0%)   0.0190 (  0.0%)   0.0190 (  0.0%)  Aggressive Dead Code Elimination
   0.0189 (  0.0%)   0.0000 (  0.0%)   0.0189 (  0.0%)   0.0189 (  0.0%)  Memory SSA
   0.0189 (  0.0%)   0.0000 (  0.0%)   0.0189 (  0.0%)   0.0189 (  0.0%)  Aggressive Dead Code Elimination
   0.0185 (  0.0%)   0.0004 (  0.0%)   0.0189 (  0.0%)   0.0189 (  0.0%)  Aggressive Dead Code Elimination
   0.0187 (  0.0%)   0.0001 (  0.0%)   0.0188 (  0.0%)   0.0188 (  0.0%)  Remove redundant instructions
   0.0184 (  0.0%)   0.0003 (  0.0%)   0.0188 (  0.0%)   0.0188 (  0.0%)  Aggressive Dead Code Elimination
   0.0187 (  0.0%)   0.0000 (  0.0%)   0.0187 (  0.0%)   0.0187 (  0.0%)  Remove redundant instructions
   0.0178 (  0.0%)   0.0009 (  0.0%)   0.0187 (  0.0%)   0.0187 (  0.0%)  Aggressive Dead Code Elimination
   0.0186 (  0.0%)   0.0001 (  0.0%)   0.0187 (  0.0%)   0.0187 (  0.0%)  Aggressive Dead Code Elimination
   0.0182 (  0.0%)   0.0003 (  0.0%)   0.0185 (  0.0%)   0.0185 (  0.0%)  Aggressive Dead Code Elimination
   0.0183 (  0.0%)   0.0002 (  0.0%)   0.0185 (  0.0%)   0.0185 (  0.0%)  Aggressive Dead Code Elimination
   0.0180 (  0.0%)   0.0005 (  0.0%)   0.0184 (  0.0%)   0.0184 (  0.0%)  Aggressive Dead Code Elimination
   0.0184 (  0.0%)   0.0001 (  0.0%)   0.0184 (  0.0%)   0.0184 (  0.0%)  Collect complexity metrics for FE reflow
   0.0181 (  0.0%)   0.0004 (  0.0%)   0.0184 (  0.0%)   0.0184 (  0.0%)  Aggressive Dead Code Elimination
   0.0181 (  0.0%)   0.0001 (  0.0%)   0.0183 (  0.0%)   0.0183 (  0.0%)  Remove redundant instructions
   0.0180 (  0.0%)   0.0000 (  0.0%)   0.0180 (  0.0%)   0.0180 (  0.0%)  Induction Variable Simplification
   0.0180 (  0.0%)   0.0000 (  0.0%)   0.0180 (  0.0%)   0.0180 (  0.0%)  Aggressive Dead Code Elimination
   0.0177 (  0.0%)   0.0002 (  0.0%)   0.0179 (  0.0%)   0.0179 (  0.0%)  Aggressive Dead Code Elimination
   0.0171 (  0.0%)   0.0007 (  0.0%)   0.0178 (  0.0%)   0.0178 (  0.0%)  Remove redundant instructions
   0.0171 (  0.0%)   0.0000 (  0.0%)   0.0171 (  0.0%)   0.0171 (  0.0%)  Collect complexity metrics for FE reflow
   0.0169 (  0.0%)   0.0000 (  0.0%)   0.0169 (  0.0%)   0.0169 (  0.0%)  Remove redundant instructions
   0.0165 (  0.0%)   0.0003 (  0.0%)   0.0168 (  0.0%)   0.0168 (  0.0%)  Remove redundant instructions
   0.0166 (  0.0%)   0.0000 (  0.0%)   0.0167 (  0.0%)   0.0167 (  0.0%)  Remove redundant instructions
   0.0157 (  0.0%)   0.0006 (  0.0%)   0.0163 (  0.0%)   0.0165 (  0.0%)  Divergence Analysis
   0.0162 (  0.0%)   0.0000 (  0.0%)   0.0162 (  0.0%)   0.0162 (  0.0%)  Remove redundant instructions
   0.0159 (  0.0%)   0.0001 (  0.0%)   0.0161 (  0.0%)   0.0161 (  0.0%)  Remove redundant instructions
   0.0120 (  0.0%)   0.0038 (  0.1%)   0.0158 (  0.0%)   0.0158 (  0.0%)  Interleave memory accesses
   0.0156 (  0.0%)   0.0000 (  0.0%)   0.0156 (  0.0%)   0.0156 (  0.0%)  Infer PPPO for array-to-streams
   0.0154 (  0.0%)   0.0001 (  0.0%)   0.0154 (  0.0%)   0.0155 (  0.0%)  Remove redundant instructions
   0.0028 (  0.0%)   0.0000 (  0.0%)   0.0028 (  0.0%)   0.0154 (  0.0%)  Lower HLS related intrinsics
   0.0143 (  0.0%)   0.0003 (  0.0%)   0.0146 (  0.0%)   0.0146 (  0.0%)  Simplify the CFG
   0.0144 (  0.0%)   0.0001 (  0.0%)   0.0145 (  0.0%)   0.0145 (  0.0%)  Simplify the CFG
   0.0138 (  0.0%)   0.0006 (  0.0%)   0.0145 (  0.0%)   0.0144 (  0.0%)  Divergence Analysis
   0.0085 (  0.0%)   0.0060 (  0.1%)   0.0145 (  0.0%)   0.0144 (  0.0%)  Dead Instruction Elimination
   0.0137 (  0.0%)   0.0007 (  0.0%)   0.0144 (  0.0%)   0.0144 (  0.0%)  Divergence Analysis
   0.0133 (  0.0%)   0.0006 (  0.0%)   0.0140 (  0.0%)   0.0144 (  0.0%)  Promote Memory to Register
   0.0118 (  0.0%)   0.0026 (  0.1%)   0.0143 (  0.0%)   0.0143 (  0.0%)  Function Alias Analysis Results
   0.0016 (  0.0%)   0.0000 (  0.0%)   0.0016 (  0.0%)   0.0143 (  0.0%)  DefaultInterfaceBuilderNew - Build Default Top Interface
   0.0141 (  0.0%)   0.0002 (  0.0%)   0.0142 (  0.0%)   0.0143 (  0.0%)  Divergence Analysis
   0.0136 (  0.0%)   0.0006 (  0.0%)   0.0142 (  0.0%)   0.0142 (  0.0%)  Divergence Analysis
   0.0142 (  0.0%)   0.0000 (  0.0%)   0.0142 (  0.0%)   0.0142 (  0.0%)  Collect complexity metrics for FE reflow
   0.0016 (  0.0%)   0.0000 (  0.0%)   0.0016 (  0.0%)   0.0141 (  0.0%)  Auto automatic array partition filter analysis
   0.0136 (  0.0%)   0.0000 (  0.0%)   0.0136 (  0.0%)   0.0136 (  0.0%)  Global Variable Optimizer
   0.0134 (  0.0%)   0.0002 (  0.0%)   0.0136 (  0.0%)   0.0136 (  0.0%)  Divergence Analysis
   0.0135 (  0.0%)   0.0000 (  0.0%)   0.0135 (  0.0%)   0.0135 (  0.0%)  Array abnormal access check
   0.0133 (  0.0%)   0.0000 (  0.0%)   0.0133 (  0.0%)   0.0133 (  0.0%)  Dead Argument Elimination
   0.0132 (  0.0%)   0.0000 (  0.0%)   0.0132 (  0.0%)   0.0132 (  0.0%)  Collect complexity metrics for FE reflow
   0.0131 (  0.0%)   0.0000 (  0.0%)   0.0131 (  0.0%)   0.0131 (  0.0%)  Collect complexity metrics for FE reflow
   0.0130 (  0.0%)   0.0000 (  0.0%)   0.0130 (  0.0%)   0.0130 (  0.0%)  dump pragma info via xml format
   0.0129 (  0.0%)   0.0000 (  0.0%)   0.0129 (  0.0%)   0.0129 (  0.0%)  AnnotateNoAlias - Annotate NoAlias Attribute on Arguments
   0.0127 (  0.0%)   0.0000 (  0.0%)   0.0127 (  0.0%)   0.0127 (  0.0%)  Collect complexity metrics for FE reflow
   0.0102 (  0.0%)   0.0025 (  0.0%)   0.0127 (  0.0%)   0.0126 (  0.0%)  Function Alias Analysis Results
   0.0125 (  0.0%)   0.0000 (  0.0%)   0.0125 (  0.0%)   0.0125 (  0.0%)  Infer PPPO for array-to-streams
   0.0124 (  0.0%)   0.0000 (  0.0%)   0.0124 (  0.0%)   0.0124 (  0.0%)  Collect complexity metrics for FE reflow
   0.0113 (  0.0%)   0.0008 (  0.0%)   0.0121 (  0.0%)   0.0121 (  0.0%)  Post-Dominator Tree Construction
   0.0095 (  0.0%)   0.0024 (  0.0%)   0.0119 (  0.0%)   0.0119 (  0.0%)  Function Alias Analysis Results
   0.0112 (  0.0%)   0.0007 (  0.0%)   0.0119 (  0.0%)   0.0119 (  0.0%)  Simplify the CFG
   0.0117 (  0.0%)   0.0002 (  0.0%)   0.0119 (  0.0%)   0.0119 (  0.0%)  Dominator Tree Construction
   0.0112 (  0.0%)   0.0006 (  0.0%)   0.0118 (  0.0%)   0.0118 (  0.0%)  Dominator Tree Construction
   0.0094 (  0.0%)   0.0024 (  0.0%)   0.0118 (  0.0%)   0.0118 (  0.0%)  Function Alias Analysis Results
   0.0090 (  0.0%)   0.0028 (  0.1%)   0.0118 (  0.0%)   0.0118 (  0.0%)  Remove redundant instructions
   0.0110 (  0.0%)   0.0007 (  0.0%)   0.0116 (  0.0%)   0.0116 (  0.0%)  Simplify the CFG
   0.0112 (  0.0%)   0.0002 (  0.0%)   0.0114 (  0.0%)   0.0114 (  0.0%)  Post-Dominator Tree Construction
   0.0113 (  0.0%)   0.0000 (  0.0%)   0.0113 (  0.0%)   0.0113 (  0.0%)  Rotate Loops
   0.0088 (  0.0%)   0.0023 (  0.0%)   0.0111 (  0.0%)   0.0111 (  0.0%)  Simple constant propagation
   0.0089 (  0.0%)   0.0023 (  0.0%)   0.0111 (  0.0%)   0.0111 (  0.0%)  Function Alias Analysis Results
   0.0110 (  0.0%)   0.0000 (  0.0%)   0.0110 (  0.0%)   0.0111 (  0.0%)  Dominator Tree Construction
